Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
585,113,2101,2023-06-29,1,180.0,Online
586,114,2101,2023-07-30,1,150.0,In-Store
587,113,2101,2023-09-02,1,180.0,In-Store
588,113,2101,2023-12-14,2,360.0,In-Store
589,115,2101,2024-02-27,2,260.0,Online
590,113,2101,2024-09-03,1,180.0,In-Store
591,113,2101,2024-09-13,2,360.0,Online
592,113,2101,2024-09-26,1,180.0,In-Store
593,113,2101,2024-11-15,1,180.0,In-Store
594,113,2101,2024-12-06,1,180.0,Online
595,120,2102,2023-01-23,1,15.0,Online
596,101,2102,2023-01-29,1,25.0,In-Store
597,107,2102,2023-04-24,3,195.0,In-Store
598,106,2102,2023-05-03,1,40.0,Online
599,119,2102,2023-09-09,1,45.0,Online
600,106,2102,2023-09-13,1,40.0,Online
601,110,2102,2023-12-23,2,220.0,Online
602,102,2102,2023-12-26,1,75.0,Online
603,120,2102,2024-01-01,3,45.0,Online
604,109,2102,2024-02-11,1,30.0,Online
605,116,2102,2024-03-15,2,40.0,Online
606,101,2102,2024-07-23,2,50.0,Online
607,110,2102,2024-09-29,1,110.0,Online
608,108,2103,2024-08-14,2,110.0,In-Store
609,113,2104,2023-05-07,1,180.0,In-Store
610,113,2104,2023-09-30,1,180.0,Online
611,110,2104,2024-09-23,1,110.0,Online
612,101,2105,2023-01-17,1,25.0,Online
613,101,2105,2023-02-25,1,25.0,Online
614,103,2105,2023-04-24,1,30.0,Online
615,116,2105,2023-06-03,2,40.0,Online
616,117,2105,2023-06-25,2,36.0,Online
617,119,2105,2023-09-22,3,135.0,Online
618,120,2105,2023-09-25,1,15.0,In-Store
619,116,2105,2023-11-15,2,40.0,Online
620,109,2105,2023-12-29,2,60.0,Online
621,117,2105,2024-01-18,4,72.0,In-Store
622,111,2106,2023-11-03,1,35.0,In-Store
623,102,2106,2024-07-30,1,75.0,Online
624,108,2106,2024-12-29,1,55.0,In-Store
625,109,2107,2023-03-31,1,30.0,In-Store
626,117,2108,2023-02-20,3,54.0,Online
627,105,2108,2023-07-27,2,45.0,In-Store
628,120,2108,2023-08-30,1,15.0,Online
629,120,2108,2023-12-02,2,30.0,Online
630,106,2108,2023-12-29,2,80.0,Online
631,106,2108,2024-05-03,2,80.0,Online
632,120,2108,2024-11-01,2,30.0,Online
633,102,2108,2024-11-11,2,150.0,Online
634,116,2108,2024-11-20,1,20.0,Online
635,117,2108,2024-12-03,1,18.0,In-Store
636,111,2108,2024-12-15,1,35.0,In-Store
637,103,2108,2024-12-24,1,30.0,Online
638,111,2109,2023-01-02,1,35.0,Online
639,106,2109,2023-04-14,2,80.0,Online
640,120,2109,2023-04-26,1,15.0,Online
641,117,2109,2023-05-23,2,36.0,Online
642,120,2109,2023-07-13,2,30.0,Online
643,107,2109,2024-02-18,3,195.0,Online
644,106,2109,2024-04-25,1,40.0,Online
645,116,2109,2024-07-06,3,60.0,Online
646,106,2109,2024-07-21,1,40.0,Online
647,101,2109,2024-08-08,2,50.0,Online
648,120,2109,2024-09-10,1,15.0,In-Store
649,101,2109,2024-10-25,2,50.0,Online
650,114,2110,2023-04-24,1,150.0,In-Store
651,116,2110,2023-06-03,1,20.0,In-Store
652,108,2110,2023-07-11,2,110.0,In-Store
653,103,2110,2023-07-28,1,30.0,In-Store
654,112,2110,2023-09-01,2,170.0,In-Store
655,103,2110,2023-10-29,1,30.0,In-Store
656,101,2110,2023-11-08,1,25.0,In-Store
657,107,2110,2023-12-04,2,130.0,In-Store
658,113,2110,2023-12-30,1,180.0,In-Store
659,107,2110,2024-02-07,1,65.0,In-Store
660,101,2110,2024-02-20,1,25.0,In-Store
661,101,2110,2024-03-07,1,25.0,Online
662,113,2110,2024-05-24,1,180.0,In-Store
663,108,2110,2024-08-21,1,55.0,In-Store
664,107,2110,2024-10-20,1,65.0,In-Store
665,101,2110,2024-12-20,1,25.0,In-Store
666,113,2111,2024-12-12,2,360.0,In-Store
667,115,2112,2024-02-18,1,130.0,In-Store
668,108,2112,2024-03-29,1,55.0,In-Store
669,102,2112,2024-08-20,1,75.0,Online
670,102,2112,2024-09-29,2,150.0,In-Store
671,116,2112,2024-10-06,1,20.0,Online
672,111,2112,2024-11-08,1,35.0,In-Store
673,109,2112,2024-12-13,2,60.0,In-Store
674,104,2113,2023-03-21,1,120.0,In-Store
675,113,2113,2023-04-22,1,180.0,In-Store
676,110,2113,2023-06-05,1,110.0,In-Store
677,108,2113,2023-11-13,1,55.0,In-Store
678,116,2113,2024-01-31,3,60.0,In-Store
679,115,2113,2024-03-19,1,130.0,In-Store
680,108,2113,2024-05-08,1,55.0,In-Store
681,120,2113,2024-08-03,1,15.0,In-Store
682,112,2113,2024-12-03,1,85.0,In-Store
683,106,2114,2023-03-15,2,80.0,In-Store
684,106,2114,2023-08-18,1,40.0,Online
685,101,2114,2023-09-26,1,25.0,Online
686,101,2114,2023-12-28,1,25.0,In-Store
687,103,2115,2023-03-03,1,30.0,In-Store
688,106,2115,2023-03-14,1,40.0,Online
689,111,2115,2023-03-23,2,70.0,In-Store
690,105,2115,2023-04-04,2,45.0,Online
691,116,2115,2023-06-10,1,20.0,Online
692,103,2115,2023-06-11,1,30.0,Online
693,101,2115,2023-07-25,2,50.0,Online
694,102,2115,2023-07-27,3,225.0,In-Store
695,102,2115,2023-08-28,1,75.0,Online
696,120,2115,2023-09-07,1,15.0,Online
697,106,2115,2023-12-29,2,80.0,Online
698,116,2115,2024-03-25,2,40.0,In-Store
699,107,2115,2024-04-30,1,65.0,Online
700,108,2115,2024-05-20,2,110.0,Online
701,105,2115,2024-07-21,2,45.0,Online
702,103,2115,2024-10-21,1,30.0,Online
703,101,2115,2024-11-29,2,50.0,Online
704,118,2117,2023-04-20,1,60.0,Online
705,110,2117,2023-05-05,1,110.0,In-Store
706,107,2117,2023-05-11,1,65.0,In-Store
707,101,2117,2023-06-12,1,25.0,In-Store
708,106,2117,2024-02-12,3,120.0,In-Store
709,103,2117,2024-03-22,1,30.0,In-Store
710,116,2117,2024-09-14,2,40.0,In-Store
711,119,2117,2024-09-15,1,45.0,In-Store
712,112,2117,2024-09-20,1,85.0,In-Store
713,115,2117,2024-09-23,2,260.0,In-Store
714,104,2117,2024-12-14,1,120.0,In-Store
715,114,2117,2024-12-29,1,150.0,In-Store
716,115,2117,2024-12-31,2,260.0,In-Store
717,109,2118,2023-05-29,1,30.0,In-Store
718,119,2118,2024-04-13,1,45.0,Online
719,108,2120,2023-04-03,1,55.0,In-Store
720,111,2120,2023-08-30,1,35.0,Online
721,106,2120,2023-11-20,2,80.0,In-Store
722,109,2120,2024-09-09,2,60.0,In-Store
723,110,2120,2024-12-25,1,110.0,In-Store
724,113,2121,2023-01-21,1,180.0,In-Store
725,114,2121,2023-07-06,1,150.0,Online
726,114,2121,2023-09-25,1,150.0,Online
727,115,2121,2024-04-11,1,130.0,Online
728,104,2121,2024-04-29,1,120.0,Online
729,115,2121,2024-04-30,1,130.0,Online
730,114,2121,2024-11-17,1,150.0,In-Store
731,107,2122,2023-02-27,1,65.0,Online
732,116,2122,2023-03-13,1,20.0,Online
733,102,2122,2023-05-27,1,75.0,Online
734,108,2122,2023-06-30,1,55.0,Online
735,117,2122,2023-11-29,1,18.0,In-Store
736,117,2122,2023-12-26,1,18.0,Online
737,107,2122,2024-05-27,1,65.0,Online
738,109,2122,2024-07-25,1,30.0,Online
739,120,2122,2024-12-22,3,45.0,Online
740,115,2123,2024-12-25,2,260.0,In-Store
741,115,2123,2024-12-27,1,130.0,Online
742,105,2124,2023-01-31,1,22.5,In-Store
743,114,2124,2023-04-16,1,150.0,In-Store
744,110,2124,2023-05-28,1,110.0,In-Store
745,111,2124,2023-06-16,1,35.0,In-Store
746,110,2124,2023-09-17,1,110.0,Online
747,120,2125,2024-08-15,1,15.0,Online
748,117,2125,2024-12-09,1,18.0,Online
749,113,2126,2023-02-04,1,180.0,Online
750,109,2126,2023-02-14,1,30.0,In-Store
751,103,2126,2023-02-17,2,60.0,In-Store
752,109,2127,2023-03-07,2,60.0,In-Store
753,101,2127,2023-03-31,1,25.0,In-Store
754,106,2127,2024-05-07,1,40.0,In-Store
755,108,2127,2024-10-12,1,55.0,In-Store
756,119,2127,2024-11-05,1,45.0,In-Store
757,106,2128,2023-03-28,1,40.0,In-Store
758,106,2128,2023-06-29,1,40.0,Online
759,116,2128,2023-07-29,1,20.0,Online
760,116,2128,2023-09-12,2,40.0,Online
761,101,2128,2024-01-03,1,25.0,Online
762,116,2128,2024-04-03,1,20.0,Online
763,116,2128,2024-04-09,1,20.0,Online
764,106,2128,2024-04-15,2,80.0,Online
765,117,2128,2024-06-29,1,18.0,Online
766,106,2128,2024-08-27,3,120.0,Online
767,106,2128,2024-08-31,3,120.0,Online
768,116,2128,2024-09-06,1,20.0,Online
769,106,2128,2024-09-19,1,40.0,Online
770,109,2128,2024-10-02,1,30.0,Online
771,103,2128,2024-10-27,1,30.0,Online
772,106,2128,2024-11-24,2,80.0,Online
773,102,2128,2024-12-02,2,150.0,Online
774,107,2129,2023-10-28,2,130.0,In-Store
775,103,2129,2023-12-23,2,60.0,In-Store
776,113,2129,2024-11-06,1,180.0,In-Store
777,105,2130,2024-06-24,2,45.0,Online
778,118,2130,2024-07-24,1,60.0,Online
779,115,2131,2023-01-20,1,130.0,In-Store
780,107,2131,2023-06-19,2,130.0,In-Store
781,104,2131,2023-07-31,1,120.0,In-Store
782,117,2131,2023-11-03,1,18.0,In-Store
783,114,2131,2023-12-12,1,150.0,In-Store
784,102,2131,2024-03-30,2,150.0,Online
785,101,2131,2024-07-04,2,50.0,In-Store
786,102,2131,2024-08-30,1,75.0,Online
787,109,2132,2023-01-30,1,30.0,In-Store
788,114,2132,2023-06-18,1,150.0,In-Store
789,118,2132,2023-11-14,1,60.0,In-Store
790,107,2132,2023-12-25,1,65.0,In-Store
791,115,2132,2024-02-13,1,130.0,In-Store
792,110,2132,2024-02-23,1,110.0,In-Store
793,113,2133,2023-01-06,1,180.0,Online
794,113,2133,2023-05-28,1,180.0,Online
795,115,2133,2024-12-18,1,130.0,Online
796,101,2134,2023-10-15,1,25.0,In-Store
797,116,2134,2024-11-05,1,20.0,Online
798,119,2134,2024-12-11,1,45.0,Online
799,105,2135,2024-06-29,1,22.5,Online
800,116,2135,2024-08-03,1,20.0,In-Store
801,106,2137,2023-10-20,2,80.0,In-Store
802,113,2137,2023-12-21,2,360.0,In-Store
803,115,2137,2024-01-24,1,130.0,Online
804,113,2137,2024-02-05,1,180.0,Online
805,113,2137,2024-06-17,1,180.0,Online
806,115,2137,2024-08-03,1,130.0,In-Store
807,113,2137,2024-11-05,1,180.0,In-Store
808,114,2137,2024-12-17,1,150.0,Online
809,102,2138,2023-05-27,1,75.0,In-Store
810,114,2138,2023-06-13,1,150.0,In-Store
811,114,2138,2023-10-11,1,150.0,In-Store
812,114,2138,2023-10-12,1,150.0,Online
813,114,2138,2023-11-05,1,150.0,In-Store
814,110,2138,2023-11-12,2,220.0,In-Store
815,107,2138,2024-01-15,1,65.0,In-Store
816,103,2138,2024-01-16,1,30.0,In-Store
817,102,2138,2024-02-03,2,150.0,In-Store
818,112,2138,2024-02-24,2,170.0,In-Store
819,116,2138,2024-03-11,1,20.0,In-Store
820,112,2138,2024-05-08,1,85.0,In-Store
821,119,2138,2024-06-11,1,45.0,In-Store
822,116,2138,2024-07-03,1,20.0,In-Store
823,115,2138,2024-08-11,1,130.0,In-Store
824,102,2138,2024-09-14,1,75.0,In-Store
825,115,2138,2024-10-08,1,130.0,In-Store
826,108,2138,2024-12-01,3,165.0,In-Store
827,120,2139,2023-01-18,1,15.0,Online
828,102,2139,2023-05-04,1,75.0,In-Store
829,118,2140,2023-02-19,1,60.0,In-Store
830,114,2141,2023-08-28,1,150.0,In-Store
831,113,2141,2024-11-29,1,180.0,In-Store
832,120,2142,2023-07-21,2,30.0,Online
833,109,2142,2024-01-29,1,30.0,Online
834,112,2145,2023-05-01,1,85.0,In-Store
835,112,2145,2023-09-13,1,85.0,In-Store
836,107,2145,2023-11-17,2,130.0,In-Store
837,116,2145,2024-03-07,1,20.0,In-Store
838,119,2145,2024-03-26,1,45.0,In-Store
839,102,2145,2024-05-01,2,150.0,In-Store
840,101,2145,2024-05-27,1,25.0,Online
841,104,2145,2024-06-18,1,120.0,In-Store
842,108,2145,2024-07-08,1,55.0,In-Store
843,108,2145,2024-07-29,1,55.0,In-Store
844,103,2145,2024-08-02,1,30.0,In-Store
845,107,2145,2024-11-27,2,130.0,Online
846,120,2146,2024-09-06,1,15.0,Online
847,106,2146,2024-11-03,1,40.0,Online
848,109,2146,2024-11-08,2,60.0,Online
849,112,2147,2023-05-03,1,85.0,Online
850,106,2147,2023-05-11,3,120.0,Online
851,106,2147,2023-10-23,1,40.0,In-Store
852,117,2147,2023-12-31,1,18.0,Online
853,105,2147,2024-02-03,1,22.5,Online
854,111,2147,2024-02-05,1,35.0,Online
855,116,2147,2024-02-10,1,20.0,In-Store
856,120,2147,2024-05-14,3,45.0,Online
857,105,2147,2024-06-22,1,22.5,Online
858,108,2147,2024-07-11,3,165.0,Online
859,104,2148,2024-10-29,1,120.0,Online
860,113,2148,2024-11-14,1,180.0,Online
861,113,2148,2024-12-16,1,180.0,In-Store
862,102,2149,2023-03-15,1,75.0,Online
863,117,2149,2023-04-26,1,18.0,In-Store
864,101,2149,2023-05-05,1,25.0,Online
865,120,2150,2024-08-29,1,15.0,In-Store
866,117,2150,2024-09-29,2,36.0,Online
867,112,2150,2024-10-28,1,85.0,Online
868,113,2151,2024-07-22,1,180.0,Online
869,113,2151,2024-09-20,1,180.0,In-Store
870,114,2151,2024-11-24,1,150.0,In-Store
871,107,2152,2023-01-26,1,65.0,In-Store
872,101,2152,2023-08-01,2,50.0,In-Store
873,105,2152,2024-02-15,1,22.5,In-Store
874,106,2152,2024-03-30,1,40.0,In-Store
875,113,2152,2024-07-17,1,180.0,In-Store
876,115,2152,2024-12-05,1,130.0,Online
877,107,2152,2024-12-08,2,130.0,In-Store
878,116,2153,2024-03-21,2,40.0,In-Store
879,103,2153,2024-03-28,1,30.0,Online
880,103,2153,2024-04-17,2,60.0,Online
881,117,2153,2024-05-02,3,54.0,Online
882,109,2153,2024-05-20,3,90.0,Online
883,101,2153,2024-05-27,1,25.0,In-Store
884,107,2153,2024-09-06,3,195.0,Online
885,106,2153,2024-12-02,1,40.0,Online
886,106,2153,2024-12-16,2,80.0,Online
887,101,2153,2024-12-25,1,25.0,Online
888,101,2154,2023-04-01,1,25.0,In-Store
889,113,2154,2023-04-15,2,360.0,Online
890,113,2154,2023-04-22,1,180.0,Online
891,112,2154,2023-08-06,1,85.0,Online
892,102,2154,2023-11-03,2,150.0,In-Store
893,101,2155,2023-05-27,3,75.0,In-Store
894,101,2155,2023-11-14,2,50.0,Online
895,106,2155,2024-09-03,1,40.0,Online
896,108,2155,2024-09-20,1,55.0,Online
897,116,2155,2024-10-26,2,40.0,Online
898,119,2155,2024-11-09,1,45.0,In-Store
899,106,2155,2024-12-10,1,40.0,Online
900,101,2155,2024-12-24,2,50.0,Online
901,102,2155,2024-12-28,2,150.0,Online
902,107,2156,2023-01-24,3,195.0,Online
903,102,2156,2023-06-15,2,150.0,In-Store
904,119,2157,2023-02-11,1,45.0,In-Store
905,108,2157,2023-07-12,1,55.0,In-Store
906,105,2157,2023-11-13,2,45.0,Online
907,107,2157,2024-01-21,1,65.0,In-Store
908,113,2158,2024-03-28,2,360.0,In-Store
909,113,2158,2024-09-11,1,180.0,In-Store
910,113,2158,2024-10-19,1,180.0,In-Store
911,114,2158,2024-11-03,1,150.0,In-Store
912,113,2158,2024-12-21,2,360.0,Online
913,105,2159,2023-11-29,1,22.5,Online
914,110,2160,2023-02-12,1,110.0,Online
915,106,2160,2023-09-13,1,40.0,In-Store
916,110,2160,2023-10-12,1,110.0,Online
917,115,2160,2024-01-27,1,130.0,In-Store
918,115,2160,2024-02-16,3,390.0,In-Store
919,115,2161,2023-03-28,1,130.0,In-Store
920,113,2161,2023-07-27,1,180.0,Online
921,113,2161,2023-08-05,1,180.0,In-Store
922,114,2161,2023-09-02,1,150.0,Online
923,114,2161,2023-11-16,1,150.0,In-Store
924,113,2161,2023-11-27,1,180.0,Online
925,113,2161,2023-12-04,1,180.0,In-Store
926,113,2161,2023-12-20,1,180.0,Online
927,105,2161,2024-01-27,1,22.5,Online
928,104,2161,2024-02-22,1,120.0,In-Store
929,113,2161,2024-04-07,1,180.0,Online
930,114,2161,2024-04-29,1,150.0,In-Store
931,113,2161,2024-07-27,1,180.0,In-Store
932,113,2161,2024-08-25,1,180.0,In-Store
933,104,2161,2024-09-16,1,120.0,In-Store
934,113,2162,2023-02-07,2,360.0,In-Store
935,110,2162,2023-03-17,1,110.0,Online
936,113,2162,2023-04-28,1,180.0,Online
937,114,2162,2023-07-23,1,150.0,In-Store
938,113,2162,2023-09-20,1,180.0,In-Store
939,113,2162,2024-07-11,2,360.0,Online
940,104,2162,2024-12-14,1,120.0,In-Store
941,114,2163,2023-05-16,1,150.0,In-Store
942,113,2163,2024-04-16,2,360.0,Online
943,119,2163,2024-05-20,1,45.0,In-Store
944,113,2163,2024-07-28,1,180.0,In-Store
945,113,2163,2024-09-20,1,180.0,Online
946,114,2163,2024-10-27,1,150.0,In-Store
947,115,2164,2023-03-03,2,260.0,In-Store
948,106,2164,2023-10-24,1,40.0,Online
949,111,2164,2023-11-16,1,35.0,In-Store
950,115,2164,2024-07-20,2,260.0,In-Store
951,119,2165,2024-07-15,2,90.0,Online
952,118,2166,2023-05-04,2,120.0,Online
953,108,2166,2024-05-26,2,110.0,Online
954,102,2167,2023-01-04,1,75.0,Online
955,101,2167,2023-02-10,1,25.0,Online
956,117,2167,2023-02-21,1,18.0,In-Store
957,106,2167,2023-05-09,1,40.0,Online
958,108,2167,2023-06-08,2,110.0,Online
959,117,2167,2023-06-13,2,36.0,Online
960,109,2167,2023-08-11,2,60.0,Online
961,111,2167,2023-08-16,1,35.0,Online
962,112,2167,2023-11-06,1,85.0,Online
963,109,2167,2023-12-22,2,60.0,Online
964,109,2168,2023-02-16,1,30.0,In-Store
965,108,2168,2023-07-31,1,55.0,In-Store
966,113,2168,2023-09-10,1,180.0,Online
967,102,2168,2023-11-05,1,75.0,In-Store
968,104,2168,2023-12-25,2,240.0,In-Store
969,104,2168,2023-12-28,1,120.0,Online
970,101,2168,2024-04-09,1,25.0,Online
971,115,2168,2024-08-13,1,130.0,In-Store
972,114,2168,2024-10-18,1,150.0,In-Store
973,107,2168,2024-12-15,1,65.0,In-Store
974,113,2169,2023-03-06,1,180.0,In-Store
975,112,2169,2023-08-13,1,85.0,Online
976,106,2170,2023-06-08,1,40.0,In-Store
977,115,2170,2023-12-21,1,130.0,In-Store
978,114,2170,2024-03-21,2,300.0,In-Store
979,104,2170,2024-04-16,1,120.0,In-Store
980,107,2170,2024-12-27,1,65.0,In-Store
981,107,2171,2023-07-22,2,130.0,Online
982,102,2171,2023-11-02,1,75.0,Online
983,109,2171,2023-12-29,1,30.0,Online
984,117,2171,2024-02-03,1,18.0,Online
985,117,2171,2024-02-08,1,18.0,Online
986,116,2172,2023-01-21,2,40.0,Online
987,120,2172,2023-07-19,1,15.0,In-Store
988,103,2172,2023-12-18,1,30.0,Online
989,107,2172,2024-05-18,1,65.0,In-Store
990,109,2172,2024-06-16,2,60.0,In-Store
991,112,2172,2024-12-10,1,85.0,Online
992,113,2173,2023-01-08,1,180.0,In-Store
993,113,2173,2023-01-13,2,360.0,In-Store
994,113,2173,2023-01-19,1,180.0,Online
995,113,2173,2023-04-10,1,180.0,Online
996,113,2173,2023-05-11,1,180.0,Online
997,113,2173,2023-05-19,1,180.0,In-Store
998,115,2173,2023-07-21,1,130.0,In-Store
999,113,2173,2023-08-22,1,180.0,Online
1000,113,2173,2023-09-03,1,180.0,Online
1001,110,2173,2023-10-04,1,110.0,Online
1002,113,2173,2023-11-22,1,180.0,Online
1003,114,2173,2023-12-31,1,150.0,Online
1004,114,2173,2024-02-17,1,150.0,Online
1005,115,2173,2024-03-15,2,260.0,Online
1006,116,2173,2024-05-02,1,20.0,In-Store
1007,113,2173,2024-07-21,1,180.0,In-Store
1008,115,2173,2024-08-25,1,130.0,Online
1009,113,2173,2024-09-21,1,180.0,In-Store
1010,113,2173,2024-11-09,1,180.0,In-Store
1011,101,2174,2023-08-10,2,50.0,In-Store
1012,117,2174,2023-10-26,1,18.0,In-Store
1013,115,2174,2024-09-05,1,130.0,In-Store
1014,101,2174,2024-12-07,1,25.0,Online
1015,111,2175,2023-03-24,1,35.0,In-Store
1016,119,2175,2023-04-11,1,45.0,Online
1017,101,2175,2023-05-19,1,25.0,Online
1018,109,2175,2023-05-30,1,30.0,Online
1019,108,2175,2023-09-15,2,110.0,Online
1020,120,2175,2023-09-28,1,15.0,In-Store
1021,106,2175,2023-10-22,2,80.0,Online
1022,106,2175,2023-10-30,2,80.0,Online
1023,109,2175,2023-11-05,1,30.0,In-Store
1024,120,2175,2023-11-15,1,15.0,In-Store
1025,119,2175,2023-12-02,1,45.0,Online
1026,108,2175,2024-01-23,2,110.0,Online
1027,106,2175,2024-03-17,1,40.0,Online
1028,104,2176,2023-07-31,1,120.0,Online
1029,113,2176,2023-11-13,1,180.0,In-Store
1030,113,2176,2024-04-24,1,180.0,In-Store
1031,114,2176,2024-05-03,1,150.0,Online
1032,113,2176,2024-05-06,1,180.0,In-Store
1033,113,2176,2024-09-29,2,360.0,In-Store
1034,107,2177,2023-02-04,2,130.0,In-Store
1035,103,2177,2023-09-08,1,30.0,In-Store
1036,105,2177,2023-10-08,1,22.5,In-Store
1037,106,2177,2023-12-14,1,40.0,In-Store
1038,115,2177,2024-01-07,1,130.0,Online
1039,102,2177,2024-02-03,1,75.0,In-Store
1040,101,2177,2024-03-28,3,75.0,In-Store
1041,109,2177,2024-06-12,2,60.0,In-Store
1042,115,2177,2024-07-16,1,130.0,In-Store
1043,107,2177,2024-09-16,2,130.0,In-Store
1044,102,2177,2024-09-27,2,150.0,Online
1045,109,2177,2024-10-08,1,30.0,In-Store
1046,102,2177,2024-10-21,1,75.0,In-Store
1047,107,2178,2023-07-12,2,130.0,In-Store
1048,109,2178,2023-11-01,1,30.0,In-Store
1049,108,2178,2023-11-29,1,55.0,Online
1050,101,2178,2023-12-13,1,25.0,In-Store
1051,107,2178,2024-03-08,1,65.0,In-Store
1052,109,2178,2024-04-03,1,30.0,In-Store
1053,107,2178,2024-09-05,1,65.0,In-Store
1054,108,2180,2023-02-27,2,110.0,Online
1055,109,2180,2023-03-06,1,30.0,Online
1056,119,2180,2023-04-01,1,45.0,In-Store
1057,105,2180,2023-05-01,1,22.5,Online
1058,119,2180,2023-06-01,1,45.0,Online
1059,117,2180,2023-10-22,1,18.0,In-Store
1060,101,2180,2023-12-27,1,25.0,Online
1061,101,2180,2023-12-30,1,25.0,Online
1062,102,2180,2024-03-30,1,75.0,Online
1063,117,2180,2024-06-25,1,18.0,Online
1064,106,2180,2024-12-08,1,40.0,Online
1065,113,2181,2023-05-14,1,180.0,Online
1066,113,2181,2023-09-17,1,180.0,In-Store
1067,112,2181,2024-05-12,1,85.0,In-Store
1068,115,2181,2024-07-09,1,130.0,Online
1069,104,2181,2024-08-09,1,120.0,Online
1070,107,2182,2024-06-06,1,65.0,In-Store
1071,109,2182,2024-06-21,1,30.0,In-Store
1072,103,2182,2024-07-23,1,30.0,In-Store
1073,107,2182,2024-11-24,2,130.0,In-Store
1074,114,2182,2024-11-25,1,150.0,In-Store
1075,113,2182,2024-12-22,2,360.0,In-Store
1076,109,2183,2023-01-19,1,30.0,In-Store
1077,114,2183,2023-02-21,1,150.0,In-Store
1078,101,2183,2023-06-05,1,25.0,In-Store
1079,101,2183,2023-07-17,1,25.0,In-Store
1080,106,2183,2023-08-24,1,40.0,In-Store
1081,110,2183,2023-10-10,2,220.0,In-Store
1082,114,2183,2023-10-13,1,150.0,In-Store
1083,104,2183,2023-10-27,1,120.0,In-Store
1084,108,2183,2023-11-16,2,110.0,In-Store
1085,120,2184,2023-12-10,1,15.0,In-Store
1086,111,2184,2024-02-19,4,140.0,In-Store
1087,108,2184,2024-10-06,1,55.0,In-Store
1088,102,2184,2024-11-13,1,75.0,In-Store
1089,113,2185,2023-01-01,1,180.0,In-Store
1090,114,2185,2023-04-19,1,150.0,In-Store
1091,113,2185,2023-04-24,1,180.0,Online
1092,113,2185,2023-11-07,1,180.0,Online
1093,117,2186,2023-06-21,1,18.0,Online
1094,112,2186,2023-11-19,1,85.0,In-Store
1095,117,2186,2024-01-01,1,18.0,Online
1096,117,2187,2024-05-30,2,36.0,Online
1097,107,2187,2024-06-27,1,65.0,Online
1098,103,2187,2024-07-30,2,60.0,Online
1099,106,2187,2024-08-20,1,40.0,Online
1100,101,2187,2024-09-13,1,25.0,Online
1101,110,2187,2024-12-02,1,110.0,Online
1102,103,2187,2024-12-12,1,30.0,In-Store
1103,102,2188,2023-01-14,1,75.0,Online
1104,113,2188,2023-05-13,1,180.0,Online
1105,113,2188,2023-09-21,1,180.0,Online
1106,113,2188,2023-12-07,1,180.0,In-Store
1107,104,2188,2024-03-11,1,120.0,Online
1108,114,2188,2024-03-12,1,150.0,Online
1109,113,2188,2024-05-07,1,180.0,Online
1110,115,2188,2024-11-09,1,130.0,Online
1111,113,2188,2024-12-13,1,180.0,In-Store
1112,104,2189,2023-02-26,1,120.0,In-Store
1113,114,2189,2023-03-17,1,150.0,In-Store
1114,114,2189,2023-04-13,1,150.0,In-Store
1115,114,2189,2023-05-31,1,150.0,Online
1116,113,2189,2023-11-06,1,180.0,In-Store
1117,113,2189,2023-11-08,2,360.0,Online
1118,114,2189,2023-11-21,2,300.0,In-Store
1119,114,2189,2023-12-01,1,150.0,Online
1120,114,2189,2024-02-20,1,150.0,In-Store
1121,113,2189,2024-06-12,1,180.0,Online
1122,114,2189,2024-06-14,1,150.0,Online
1123,113,2189,2024-07-30,1,180.0,In-Store
1124,113,2189,2024-09-03,1,180.0,In-Store
1125,113,2189,2024-10-22,2,360.0,Online
1126,115,2189,2024-11-25,2,260.0,In-Store
1127,111,2191,2023-04-10,1,35.0,Online
1128,116,2192,2023-07-17,3,60.0,Online
1129,101,2192,2023-08-02,2,50.0,Online
1130,116,2192,2023-09-05,3,60.0,Online
1131,101,2192,2023-09-17,1,25.0,Online
1132,112,2192,2023-11-14,1,85.0,Online
1133,108,2192,2023-11-19,2,110.0,Online
1134,109,2192,2023-12-10,1,30.0,Online
1135,106,2192,2023-12-22,1,40.0,In-Store
1136,108,2192,2023-12-25,1,55.0,Online
1137,105,2192,2023-12-29,2,45.0,Online
1138,109,2192,2024-01-03,2,60.0,Online
1139,119,2192,2024-01-13,2,90.0,Online
1140,120,2192,2024-01-22,2,30.0,Online
1141,101,2192,2024-02-03,1,25.0,Online
1142,105,2192,2024-02-14,3,67.5,Online
